"search_topic","year","month","hour","day_of_week","moment_of_day","image_license","superficie_px2","image_size_kb","image_com","image_views","page_num","private_collections","image_favs","image_favs_cat"
"Gothic art",2023,12,10,"Friday","Morning","Copyright",-1.41075209842261,2.4763262573436,-2.04838842271872,-1.54334413609544,6,0,-1.78486630865631,"Very Low"
"Gothic art",2023,3,18,"Wednesday","Evening","Copyright",-0.33346930956469,-1.4866118632245,-2.04838842271872,-1.90737351038786,6,0,-2.37539202543223,"Very Low"
"Gothic art",2022,1,14,"Sunday","Afternoon","Copyright",-1.09304314786645,-0.627120464130099,-2.04838842271872,-0.480108304290576,6,0,-1.34897536503055,"Very Low"
"Gothic art",2021,6,12,"Friday","Afternoon","Copyright",-0.119505425451368,0.178354289853499,0.624968438633422,0.158067871292387,6,0,0.200213976862715,"Low"
"Gothic art",2022,6,8,"Saturday","Morning","Copyright",-1.25729966805152,-1.81859403969586,-0.466703970281082,-0.13168719582019,6,0,-0.0898259643365989,"Low"
"Gothic art",2008,6,13,"Sunday","Afternoon","Creative Commons Attribution-Noncommercial-No Derivative Works 3.0 License",-1.14715164231881,-0.775943401255953,0.264663753833989,-1.32740128583674,6,0,-1.27471684043938,"Very Low"
"Gothic art",2023,6,13,"Sunday","Afternoon","Creative Commons Attribution-Noncommercial-No Derivative Works 3.0 License",1.37344322207225,0.965376248289033,0.264663753833989,1.67190610166882,6,1,0.773746086414192,"High"
"Gothic art",2016,2,8,"Tuesday","Morning","Creative Commons Attribution-Noncommercial-No Derivative Works 3.0 License",1.81290230997986,1.51005980169414,1.19893383097387,0.322300959801521,6,0,0.965350772301244,"High"
"Gothic art",2019,5,16,"Thursday","Afternoon","Copyright",-0.77550475607848,-0.767065168009618,1.00334349432251,-0.089807125919716,6,0,-0.014950735143888,"Low"
"Gothic art",2019,1,12,"Thursday","Afternoon","Copyright",-1.46150250203237,-1.41754370634419,-0.341464224482915,-0.813680957486364,6,0,-0.645182948672835,"Very Low"
"Gothic art",2023,10,12,"Tuesday","Afternoon","Creative Commons Attribution-Noncommercial-No Derivative Works 3.0 License",1.62612756810505,1.31100570839317,0.134670239376174,1.64118435183934,6,1,0.845473876033576,"High"
"Gothic art",2017,8,10,"Thursday","Morning","Creative Commons Attribution-Noncommercial-No Derivative Works 3.0 License",1.79432426714318,1.18243221114932,0.353421466795957,0.40673494248619,6,0,0.965350772301244,"High"
"Gothic art",2014,10,18,"Thursday","Evening","Copyright",-0.748001760245992,-1.53993362081768,0.373927969603047,-0.161779148107418,6,0,0.482542958891591,"Medium"
"Gothic art",2015,10,16,"Sunday","Afternoon","Creative Commons Attribution-Noncommercial-No Derivative Works 3.0 License",1.73903404495871,1.64553124955976,0.7866096452391,0.141818842032343,6,0,0.810805533534858,"High"
"Gothic art",2018,6,2,"Thursday","Night","Copyright",2.92067106550053,1.51318414240664,-0.0629434178243754,0.432257766045429,6,0,0.560385031915167,"Medium"
"Gothic art",2020,5,14,"Monday","Afternoon","Copyright",1.41276203572602,1.37173480877099,0.610804703235263,0.829821642090954,6,0,1.10631473153428,"High"
"Gothic art",2021,11,18,"Thursday","Evening","Copyright",-1.5087332586837,-1.5223895989441,-0.619985031141455,-0.391108245612008,7,1,-0.707822167333504,"Very Low"
"Gothic art",2016,2,10,"Sunday","Morning","Creative Commons Attribution-Noncommercial-No Derivative Works 3.0 License",1.97577655909669,1.33027116086535,0.678871911942237,0.129261664719226,7,0,0.845473876033576,"High"
"Gothic art",2014,9,20,"Sunday","Evening","Copyright",1.93087248211082,1.48832020866567,1.39806553703491,0.674055238497738,7,0,1.33779668771923,"High"
"Gothic art",2023,10,8,"Friday","Morning","Creative Commons Attribution-Noncommercial-No Derivative Works 3.0 License",0.91810162795082,0.671189057641164,0.519079742334068,1.64310591598403,7,1,0.937793755539008,"High"
"Gothic art",2008,10,18,"Wednesday","Evening","Copyright",0.0835267795909708,0.163623354963457,2.05512193773013,0.748645558907453,7,1,1.10631473153428,"High"
"Gothic art",2018,4,18,"Wednesday","Evening","Creative Commons Attribution-Noncommercial-No Derivative Works 3.0 License",2.31659754152082,1.7431673528207,0.898800375005438,0.928343974973024,7,0,1.46835606045594,"High"
"Gothic art",2016,2,16,"Monday","Afternoon","Creative Commons Attribution-Noncommercial-No Derivative Works 3.0 License",2.01633310417973,1.56084396463883,0.728851536924642,0.0461474233535434,7,0,0.64422136349793,"Medium"
"Gothic art",2017,8,17,"Monday","Evening","Creative Commons Attribution-Noncommercial-No Derivative Works 3.0 License",1.94699518921198,1.25201519364906,0.624968438633422,0.89883477644538,7,0,1.36401596326537,"High"
"Gothic art",2023,3,17,"Saturday","Evening","Copyright",-0.33346930956469,-0.567444538108968,-2.04838842271872,-1.52652369324474,7,0,-1.48406181402397,"Very Low"
"Gothic art",2015,12,21,"Wednesday","Night","Creative Commons Attribution-Noncommercial-No Derivative Works 3.0 License",1.74913170765419,1.44552917708952,1.28989850753646,0.344499162705536,7,0,1.08524109296515,"High"
"Gothic art",2017,6,10,"Monday","Morning","Creative Commons Attribution-Noncommercial-No Derivative Works 3.0 License",0.939044380684646,0.686980674308625,0.678871911942237,0.68620765977598,7,0,1.18320669481417,"High"
"Gothic art",2021,1,7,"Wednesday","Morning","Copyright",0.951418200947646,0.638470386779037,-0.942838434140172,-0.472646488552179,7,0,-0.18136262323327,"Low"
"Gothic art",2017,9,16,"Tuesday","Afternoon","Creative Commons Attribution-Noncommercial-No Derivative Works 3.0 License",2.22430533226181,1.65192582251819,0.551035123996507,0.530080027716914,7,0,1.04044052643494,"High"
"Gothic art",2015,7,23,"Tuesday","Night","Creative Commons Attribution-Noncommercial-No Derivative Works 3.0 License",1.80017260203454,0.977970268793383,0.775440019790865,0.290004021865251,7,0,0.773746086414192,"High"
"Gothic art",2023,5,8,"Sunday","Morning","Copyright",-0.289946954996696,0.220737499853155,-2.04838842271872,-1.41176404786841,7,0,-0.956846795910774,"Very Low"
"Gothic art",2020,5,23,"Tuesday","Night","Creative Commons Attribution-Noncommercial-No Derivative Works 3.0 License",0.681244870560566,0.885825578630605,-2.04838842271872,-0.649618674718025,7,0,-1.24111091867762,"Very Low"
"Gothic art",2013,4,16,"Thursday","Afternoon","Copyright",0.197835263060932,-0.32900654475961,1.08693916709435,-0.113792335535038,7,0,0.0327894688857245,"Low"
"Gothic art",2010,1,20,"Monday","Evening","Copyright",-1.07340631715584,-1.38078442033572,1.05770425168003,-0.103366281542032,7,0,0.00143832928309763,"Low"
"Gothic art",2018,3,13,"Thursday","Afternoon","Creative Commons Attribution-Noncommercial-No Derivative Works 3.0 License",1.93332215800467,1.03768635642062,0.829555930655046,0.867397690215448,7,0,1.21788622479917,"High"
"Gothic art",2023,3,17,"Saturday","Evening","Copyright",0.900319412040354,-0.233719123577486,-2.04838842271872,-1.67569721466314,7,0,-1.78486630865631,"Very Low"
"Gothic art",2019,11,19,"Friday","Evening","Creative Commons Attribution-Noncommercial-No Derivative Works 3.0 License",-0.772308778446037,-0.332611659350032,1.01931902435162,-0.189747055581454,7,0,-0.0841177371864273,"Low"
"Gothic art",2023,9,12,"Monday","Afternoon","Creative Commons Attribution-Noncommercial-No Derivative Works 3.0 License",1.46190826063416,1.11712229486804,0.264663753833989,1.55033312539065,7,1,0.733941105705724,"High"
"Gothic art",2021,6,16,"Monday","Afternoon","Copyright",-1.48304041315815,-1.52893220155453,-1.29373315220109,-0.503213944156341,8,0,-0.928795926996953,"Very Low"
"Gothic art",2023,3,17,"Saturday","Evening","Copyright",-0.33346930956469,-0.598974173775393,-2.04838842271872,-1.98303512016852,8,0,-1.83163663545354,"Very Low"
"Gothic art",2018,9,18,"Wednesday","Evening","Creative Commons Attribution-Noncommercial-No Derivative Works 3.0 License",2.33486150649068,1.55451456663923,0.898800375005438,0.531920729350186,8,0,1.14613446285057,"High"
"Gothic art",2018,5,16,"Friday","Afternoon","Creative Commons Attribution-Noncommercial-No Derivative Works 3.0 License",1.91650950823824,1.62686236550361,0.502526728597298,0.477517783837517,8,0,1.01655744780642,"High"
"Gothic art",2021,9,18,"Monday","Evening","Copyright",-1.47397956840497,-1.27653252373096,-0.942838434140172,-0.694417511409344,8,0,-1.12443447707548,"Very Low"
"Gothic art",2017,1,13,"Thursday","Afternoon","Creative Commons Attribution-Noncommercial-No Derivative Works 3.0 License",1.86410529419162,1.30820875168279,0.728851536924642,0.495683788812544,8,0,0.99156365348602,"High"
"Gothic art",2023,5,19,"Wednesday","Evening","Copyright",1.30692682193908,1.19741984069913,0.134670239376174,1.58462686482354,8,0,-0.40615557200034,"Low"
"Gothic art",2023,3,19,"Wednesday","Evening","Copyright",-0.33346930956469,-1.52481974479128,-2.04838842271872,-1.39136472014877,8,0,-1.78486630865631,"Very Low"
"Gothic art",2023,12,5,"Sunday","Morning","Copyright",-0.496902038923904,-0.400443633063427,-2.04838842271872,-1.60537522682628,8,0,-1.88286773201557,"Very Low"
"Gothic art",2021,2,19,"Thursday","Evening","Creative Commons Attribution-Noncommercial-No Derivative Works 3.0 License",2.39803372250306,1.8412821562701,0.752540671663576,1.5406017529732,8,2,1.23442150808235,"High"
"Gothic art",2019,4,11,"Friday","Morning","Creative Commons Attribution-Noncommercial-No Derivative Works 3.0 License",2.1497371433359,1.21530381119719,1.48751216473701,0.79654145512779,8,4,1.54666473699774,"High"
"Gothic art",2021,3,16,"Saturday","Afternoon","Copyright",1.43133193205472,-0.255684118315349,-0.341464224482915,-0.113792335535038,8,0,0.0251214405341132,"Low"
"Gothic art",2021,2,19,"Wednesday","Evening","Copyright",0.453796136248915,0.185602693986009,-0.286481541478734,0.329348494173208,8,0,0.0891181886476449,"Low"
"Gothic art",2019,2,15,"Sunday","Afternoon","Creative Commons Attribution-Noncommercial-No Derivative Works 3.0 License",1.88588169688076,1.27224816771347,1.05770425168003,0.901399690964666,8,0,1.40109245880452,"High"
"Gothic art",2023,3,18,"Wednesday","Evening","Copyright",-0.33346930956469,-1.16657135181973,-2.04838842271872,-1.37323532291751,8,0,-2.00281178046919,"Very Low"
"Gothic art",2007,9,20,"Friday","Evening","Copyright",-0.924140716442499,-0.983816920071233,1.45479565631548,0.357870542584869,8,0,0.810805533534858,"High"
"Gothic art",2012,2,21,"Thursday","Night","Copyright",1.35516082180353,0.715851487024748,2.21915526140731,-0.157913155966086,8,0,-0.0636913886172536,"Low"
"Gothic art",2021,1,11,"Monday","Morning","Copyright",-0.387276394912979,-0.4339534555523,-0.0258037335929871,-1.28555461164362,8,0,-0.707822167333504,"Very Low"
"Gothic art",2020,8,10,"Wednesday","Morning","Creative Commons Attribution-Noncommercial-No Derivative Works 3.0 License",2.24620464019891,1.32550533273306,0.764085764095635,0.393447423327184,8,0,0.99156365348602,"High"
"Gothic art",2014,1,12,"Tuesday","Afternoon","Copyright",-1.06297782706713,-0.846106060694931,1.08693916709435,-0.27503777870659,8,0,0.254276259580491,"Medium"
"Gothic art",2009,2,2,"Friday","Night","Copyright",0.140242576929484,-0.66770328004955,0.7866096452391,0.329348494173208,8,0,0.219921589706863,"Low"
"Gothic art",2022,11,12,"Wednesday","Afternoon","Copyright",1.1007890479473,1.19246029427917,-0.619985031141455,-0.410234802039549,8,0,-0.678442195368247,"Very Low"
"Gothic art",2009,1,16,"Saturday","Afternoon","Copyright",-1.15547457029315,-1.18723898473161,1.26274410909819,0.303479346960129,8,0,0.733941105705724,"High"
"Gothic art",2019,1,14,"Saturday","Afternoon","Creative Commons Attribution-Noncommercial-No Derivative Works 3.0 License",1.93205373534401,1.10403427621865,0.978661192456387,0.720305170760538,8,0,1.29590171837539,"High"
"Gothic art",2014,1,15,"Tuesday","Afternoon","Copyright",-1.11477466603242,-0.872828146276836,1.34118476818693,-0.177561304135148,9,0,0.188944807892168,"Low"
"Gothic art",2022,8,20,"Tuesday","Evening","Copyright",-0.241276605198661,0.063601914316106,-0.102206494256043,1.70650165228278,9,0,0.437867061519745,"Medium"
"Gothic art",2015,4,22,"Saturday","Night","Creative Commons Attribution-Noncommercial-No Derivative Works 3.0 License",2.14133692482084,1.41504189778497,1.35099803265011,0.783647468418417,9,1,1.06330742287536,"High"
"Gothic art",2010,5,20,"Saturday","Evening","Copyright",-1.08246861563861,-1.57546300725549,1.76603297139555,0.0149153199344866,9,0,0.196857963848039,"Low"
"Gothic art",2015,3,23,"Thursday","Night","Creative Commons Attribution-Noncommercial-No Derivative Works 3.0 License",2.14448701384928,1.18327351213844,0.752540671663576,0.276140566923265,9,0,0.733941105705724,"High"
"Gothic art",2022,6,18,"Sunday","Evening","Copyright",1.90216097139827,1.17651400762282,-2.04838842271872,-0.798873512006211,9,0,-1.56692083684343,"Very Low"
"Gothic art",2015,8,16,"Sunday","Afternoon","Copyright",0.155332762331609,-0.0535537606560798,-0.0629434178243754,-0.553044859887067,9,0,-0.261958401985936,"Low"
"Gothic art",2021,1,21,"Sunday","Night","Copyright",1.13223475458002,0.993671398988092,0.566472106895086,-0.511169043311203,9,0,-0.487867273846866,"Low"
"Gothic art",2015,3,19,"Wednesday","Evening","Creative Commons Attribution-Noncommercial-No Derivative Works 3.0 License",-0.505358445748531,-0.588284154120251,1.12181553188173,0.835232857915281,9,0,0.937793755539008,"High"
"Gothic art",2022,1,7,"Friday","Morning","Copyright",-0.662603188556618,-0.666969975708942,0.485564957437096,1.66957802131184,9,1,0.878041053079712,"High"
"Gothic art",2021,12,16,"Tuesday","Afternoon","Copyright",0.158980228151512,0.489303976657886,-1.09611949500054,-0.423421549009714,9,0,-0.125410109089751,"Low"
"Gothic art",2023,4,6,"Thursday","Morning","Copyright",-0.909483218949302,-0.417282192864178,-2.04838842271872,-1.5915555572398,9,0,-2.07458753079989,"Very Low"
"Gothic art",2023,3,19,"Wednesday","Evening","Copyright",-0.33346930956469,-1.61376174240566,-2.04838842271872,-1.53587062953421,9,0,-1.88286773201557,"Very Low"
"Gothic art",2023,1,15,"Tuesday","Afternoon","Copyright",1.43240519314464,0.971129509282815,-2.04838842271872,-1.39537601081265,9,0,-1.51028748705253,"Very Low"
"Gothic art",2023,3,19,"Wednesday","Evening","Copyright",-0.33346930956469,-1.63439600652122,-2.04838842271872,-1.61164700407527,9,0,-1.74184177870234,"Very Low"
"Gothic art",2020,6,12,"Wednesday","Afternoon","Creative Commons Attribution-Noncommercial-No Derivative Works 3.0 License",0.356090780527178,0.642183893993765,0.829555930655046,-0.154077966415853,9,0,0.401549373163279,"Medium"
"Gothic art",2019,2,21,"Tuesday","Night","Copyright",1.00230621654369,0.754644705610215,0.485564957437096,-0.877935091205388,9,0,-0.525238900219217,"Low"
"Gothic art",2014,6,17,"Tuesday","Evening","Copyright",1.8863276409147,1.2120867011331,1.09405753991276,0.145932811726818,9,0,0.845473876033576,"High"
"Gothic art",2018,12,15,"Wednesday","Afternoon","Copyright",-0.930709461563309,-1.13229565351987,-0.286481541478734,-0.0272098565271182,9,0,0.0609693662626202,"Low"
"Gothic art",2018,1,14,"Friday","Afternoon","Creative Commons Attribution-Noncommercial-No Derivative Works 3.0 License",1.75062152955484,1.0500515839344,0.652448776261586,0.504516005058548,9,0,1.01655744780642,"High"
"Gothic art",2022,11,21,"Tuesday","Night","Copyright",1.1007890479473,1.141678722616,-1.29373315220109,-0.391108245612008,9,0,-0.547181525313573,"Low"
"Gothic art",2023,3,18,"Wednesday","Evening","Copyright",-0.33346930956469,2.84067644985014,-2.04838842271872,-1.46806860933565,9,0,-1.63023153550615,"Very Low"
"Gothic art",2021,6,17,"Monday","Evening","Copyright",0.222171479634457,0.475274270570037,0.808418360435812,1.73757736091422,9,0,1.40109245880452,"High"
"Gothic art",2021,7,12,"Thursday","Afternoon","Copyright",0.470802994357456,0.270277085342523,-0.942838434140172,-0.465298580732967,10,0,-0.353672973891014,"Low"
"Gothic art",2015,3,18,"Thursday","Evening","Creative Commons Attribution-Noncommercial-No Derivative Works 3.0 License",1.96908804286253,0.810454310972905,0.652448776261586,0.0359602362112453,10,0,0.556375809596533,"Medium"
"Gothic art",2015,2,21,"Saturday","Night","Creative Commons Attribution-Noncommercial-No Derivative Works 3.0 License",1.05232507089496,0.993671398988092,1.21693268155217,0.15405674776058,10,0,0.6909510045538,"Medium"
"Gothic art",2009,5,21,"Saturday","Night","Creative Commons Attribution-Noncommercial-No Derivative Works 3.0 License",0.145870378734089,0.325353206669878,2.13115662506633,0.445629207835828,10,0,1.06330742287536,"High"
"Gothic art",2023,3,19,"Wednesday","Evening","Copyright",-0.33346930956469,-1.69426829915755,-2.04838842271872,-1.32740128583674,10,0,-1.83163663545354,"Very Low"
"Gothic art",2016,2,11,"Wednesday","Morning","Creative Commons Attribution-Noncommercial-No Derivative Works 3.0 License",1.90097331740927,1.16624807506074,1.06513045189764,0.316587684290007,10,0,0.965350772301244,"High"
"Gothic art",2018,12,16,"Tuesday","Afternoon","Copyright",-0.930709461563309,-1.14493673618513,0.332283896576724,0.122858056988116,10,0,0.236852742884907,"Medium"
"Gothic art",2023,3,18,"Wednesday","Evening","Copyright",-0.33346930956469,-1.77134669654481,-2.04838842271872,-1.617202654632,10,0,-2.53002679858239,"Very Low"
"Gothic art",2022,11,14,"Friday","Afternoon","Copyright",1.1007890479473,1.29547923398463,-2.04838842271872,-0.255783053103879,10,0,-0.598860741677917,"Very Low"
